"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000154723",554.434672605,0.436603773331958,0.125789379599937,3.47091125435661,0.000518695394719585,0.00354875768124751
"ENSG00000033627",881.489599270268,-0.359108448646634,0.08421849342352,-4.26400941228835,2.00790980211256e-05,0.000343532595660748
"ENSG00000116039",39.4329420680731,0.688343667085324,0.206499208961225,3.33339614494396,0.00085792694061932,0.00522240139697329
"ENSG00000054793",1555.43588360252,-0.271983644898011,0.0723369589984275,-3.75995409074251,0.000169944541366424,0.0015614756230438
"ENSG00000124788",263.557771421397,0.55785821384959,0.112810758319277,4.94507990337889,7.61126387287221e-07,3.702357532514e-05
"ENSG00000168488",2146.30894601737,-0.279633592477204,0.0597334919344831,-4.68135351577824,2.84987000573281e-06,8.90422860229466e-05
"ENSG00000119986",254.757591845884,0.328636351552415,0.0922799630548631,3.56129695627459,0.000369027426845616,0.00274590054144752
"ENSG00000103126",444.295418983372,-0.216345436630271,0.0562887445503546,-3.84349372789321,0.000121295100742313,0.0012182545988726
"ENSG00000160862",488.749070006544,-0.682443527079411,0.188191297545515,-3.626328825935,0.00028747923408209,0.00228729468861722
"ENSG00000166710",3823.80711982477,0.584804584707518,0.119996895646209,4.87349761473593,1.09639592274483e-06,4.75831017334683e-05
"ENSG00000162885",329.212980634714,-0.308129506030894,0.0851006739886451,-3.62076457904444,0.000293733700703186,0.00231920612573031
"ENSG00000170340",204.293497513934,-0.353543813175031,0.112189354181093,-3.15131338223367,0.00162537993119047,0.00827635987951011
"ENSG00000237172",66.7525445991266,0.640432542847897,0.204095770667459,3.1379020778014,0.00170161713756161,0.0085452870341353
"ENSG00000086062",522.962332404083,-0.431875881496144,0.112480961348625,-3.83954650029689,0.000123261782866681,0.00123003954519575
"ENSG00000118276",171.459609617849,-0.459236342772994,0.147015502585844,-3.12372732599979,0.00178575861222009,0.00885605961149441
"ENSG00000182240",592.388346134846,0.377990545319301,0.0747096324328548,5.05946198649846,4.20441082599606e-07,2.41741581535701e-05
"ENSG00000156273",219.17167772231,-0.707928132610913,0.144870155263595,-4.88663887550076,1.02571983575695e-06,4.51171235557772e-05
"ENSG00000151929",484.731425441501,-0.343378287283869,0.0989105709297389,-3.47160353090861,0.000517359794968853,0.00354352893251996
"ENSG00000140320",496.597001223191,-0.522418701718161,0.104921099274626,-4.97915772261166,6.38615847299799e-07,3.23322080404355e-05
"ENSG00000175866",449.860054484928,-0.831612590176694,0.155036833461917,-5.36396784949153,8.14134010968427e-08,7.65039263034271e-06
"ENSG00000007516",11.2841203202975,-0.910017373551322,0.269927966677548,-3.3713341553764,0.000748050630761097,0.00469338392714246
"ENSG00000175334",187.50822384474,0.418593904598155,0.120142107932074,3.48415648604084,0.000493690746917118,0.00342274479189378
"ENSG00000153064",52.3506121784362,0.814446573072614,0.235345858639711,3.46063694419813,0.000538899057739091,0.00364476767295294
"ENSG00000163930",998.619657788703,-0.286011412728641,0.0797519994264933,-3.58626009109973,0.000335454391832998,0.00255118104003464
"ENSG00000198604",631.629049867641,-0.221758180919252,0.0645589944747226,-3.43496956115199,0.000592620390007084,0.00391211459161675
"ENSG00000123636",1076.32435100932,-0.36983000730684,0.0788454106799611,-4.6905711330239,2.72443490263092e-06,8.68737545815784e-05
"ENSG00000214413",190.389271986498,0.36008304266061,0.110721409269792,3.25215371656988,0.00114534061953598,0.00642841857227342
"ENSG00000185825",872.238597194322,0.296708677151725,0.0767644710373333,3.86518233164695,0.000111006242306105,0.00113983562050077
"ENSG00000137936",626.85021755367,-0.304892437686198,0.08939689408505,-3.41054844026383,0.00064832366566624,0.00419937689238853
"ENSG00000114200",277.191018985212,0.723228025585363,0.180029181995557,4.0172821848583,5.88732098473119e-05,0.000733908996617494
"ENSG00000119866",9.87116874768629,1.13425664644217,0.283938339857629,3.99472873938372,6.47683646490586e-05,0.000786862678851051
