"","kMEblack","kMEgreen","kMEpurple","kMEgreenyellow","kMEmagenta","kMEtan","kMEblue","kMEred","kMEyellow","kMEpink","kMEbrown","kMEturquoise"
"ACIN1",0.284159134663386,0.053391740592964,0.406277078612104,0.880908214688796,0.34951882867606,0.553797522420601,-0.7599849325176,-0.357413740582767,-0.0978561838934984,-0.254362378330903,-0.778139431413057,-0.561301063966274
"ACKR3",-0.11627345757036,-0.195384283769475,-0.0685162173797731,-0.00347254855212953,0.126311368015958,0.211759243632853,-0.117920894558866,-0.21727408474977,-0.2098048918924,-0.0679462138733635,0.0415246888739094,0.156199220871693
"ACLY",0.128713426559849,0.32078419201318,-0.0838699678362278,0.0874767356500099,-0.0890559965168236,-0.456104563991388,0.238613466372664,0.551545937371139,0.585671067397441,0.231678755755945,-0.294876340926649,-0.534180801903188
"ACMSD",-0.28449145497592,-0.00940556158067128,-0.18171752716487,-0.518868991808567,-0.104504522386911,-0.158109940492244,0.390993728926336,0.057556582036663,-0.0565625642625001,0.133815938778425,0.512218588540086,0.491387571131821
"ACNAT2",0.0912817701976903,-0.102839093550085,0.517727568500317,0.444167230781557,0.5716173481124,0.835857173916832,-0.758125816120264,-0.792953313073135,-0.704729274061078,-0.023526512198381,-0.192376393303896,0.179227623069136
"ACO1",-0.159408554410601,0.0261502528525578,-0.258443672773195,-0.347678905999758,-0.253902210181084,-0.27317362116494,0.380577551017532,0.241768518186748,0.178619083765534,-0.109904618549416,0.268019487257609,0.213509234785611
"ACO2",0.564430063044316,-0.244616378447834,-0.100225785542643,0.155875582664784,0.513838715887721,0.288209833385032,-0.235611660779751,-0.26398428580361,-0.222199362588495,0.453559339627514,-0.0372604621837749,-0.0216311255628201
"ACOT11",0.522533071365242,0.151117375796333,0.517125443499935,0.782650196369133,0.28070903368033,0.544559898387446,-0.710215598778952,-0.364734604215045,-0.132337272605309,-0.285476574182194,-0.654266991605134,-0.419340180376297
"ACOT12",-0.210850470334112,-0.200071996455041,-0.131501549755991,-0.356002122235923,-0.0451201147110085,0.0560705451377279,0.166331187733261,-0.174053684586625,-0.246716853183158,0.0266329442324118,0.482662526342089,0.389924155090943
"ACOT13",-0.301072197873429,-0.114977983064565,-0.548391481080679,-0.91173066273479,-0.499232338337849,-0.684337245331739,0.879668059825006,0.476189986343911,0.230052587650017,0.174951108821904,0.825501055233444,0.480649777658108
"ACOT2",0.222392545585238,0.117959670382249,0.0213040215218172,0.0121867484237917,0.670807956493455,0.0170535721327057,-0.0598136039815417,0.0196992510601777,-0.0384266153787683,0.913697836034744,-0.0700791333174801,-0.0698087217231497
"ACOT6",-0.309249715286728,-0.172197305377505,-0.374811141739518,-0.638544423916239,-0.0252391287798718,-0.208027687806146,0.46632698677108,0.0658407214403483,-0.109573517037286,0.244081638139529,0.55052728021234,0.631037750639921
"ACOT7",0.318534962987932,-0.00378664200085619,0.245231098383924,0.247194232591711,0.887349259755101,0.453171771011912,-0.449004745498503,-0.393585373260409,-0.404739750761885,0.797720599339521,-0.143028822735066,-0.0194868313940582
"ACOT8",-0.0228587347933956,0.0489776308365994,-0.0368744721749213,-0.311392151991225,0.0626330196633529,-0.106324580673104,0.234318840724161,0.0538555573623326,-0.0435799359479783,0.250653328677739,0.379882433241704,0.261021072393572
"ACOT9",-0.218087622902711,-0.208793703084552,-0.364636952991211,-0.80403227719079,-0.237383712984568,-0.347477528612918,0.561199633251253,0.119336637542035,-0.161861341504969,0.233043059742421,0.837964077551782,0.626379016102797
"ACOX1",0.281961654081888,0.277215388581301,0.404331224681789,0.264010014450304,0.807214335588838,0.298195823733931,-0.349429232897958,-0.194810600270575,-0.186917073614396,0.750654051544593,-0.185808067445641,-0.132005243629293
"ACOX2",-0.186603206892407,0.212656435300259,-0.270298782319055,-0.448504425064636,-0.149359033794662,-0.578132859016968,0.604461141048713,0.562287001966824,0.451211291955609,0.351112852267883,0.346122247318509,-0.0627956889512981
"ACOX3",0.248370199486107,0.023789770811788,0.225671871991904,0.53423487998193,-0.294266825649539,0.224744944865166,-0.3364373302816,-0.130903267849947,0.119714916753396,-0.714182060249462,-0.457109688754488,-0.322523676051842
"ACOXL",0.163056856523606,0.0607624587752357,0.685044793425058,0.60344746146521,0.742551749826823,0.890310072333299,-0.875191970821975,-0.792899855173412,-0.673445998323649,0.107348412556409,-0.373575604680827,0.0837472777882193
"ACP1",-0.316879808665627,-0.0541348828670417,-0.402991204012201,-0.85979714346394,-0.405082206072748,-0.521970092172463,0.73016841250635,0.321018265937527,0.0629411087019243,0.11723584501191,0.744178672077853,0.620450299385609
"ACP2",0.0840083862307001,0.0180262049608678,-0.469711512733651,-0.233456679339093,-0.667021907299004,-0.641508044908154,0.590097824870587,0.643973404917665,0.68556232367568,-0.30912681534787,0.0215295871617106,-0.226270400024223
"ACP3",0.132756635256349,0.339608071187959,0.271334987614341,0.264390511711677,0.0143827489081426,-0.00798035812713648,-0.122904344809097,0.104694852547211,0.193426877700251,-0.0966179062781937,-0.25939339178206,-0.231878730370007
"ACP5",0.0622783308347584,-0.00783618535566409,-0.205824293181109,-0.314515397126907,-0.103297725805153,-0.345283918794774,0.336816651642182,0.284984932903623,0.167354098941876,0.288354778801813,0.348094605314603,-0.0432715002096689
"ACP6",-0.212794031022886,-0.491874115468748,-0.33337315466576,-0.562536310518561,-0.149151458157873,0.0631526578018992,0.235729374774028,-0.255928007598761,-0.41526983657782,-0.028223928108733,0.692098270148975,0.641031181158018
"ACRBP",-0.211685901109643,-0.0924374500276563,-0.27986128775707,-0.143972957139895,-0.345232695075159,-0.294125884246462,0.28414032033843,0.274215159042163,0.255118744971205,-0.199334513791142,0.0778873454635099,-0.180382015876152
"ACSF2",0.0452079944093143,0.303822785257157,-0.25600228476091,0.0615946165552737,-0.482631605255984,-0.668154067750066,0.431641427605196,0.786663836091029,0.858016954923834,-0.160548242366674,-0.288933563508662,-0.656277225611669
"ACSF3",0.177030388724726,-0.353892977411466,-0.509091541395685,-0.281832046927068,-0.23116968984311,-0.225269611407976,0.311881613463426,0.141909443227516,0.109021078023918,-0.0885046638014542,0.270811019207938,0.103436209996995
"ACSL1",0.30518182406848,0.221768042748831,0.422173381641551,0.586835811893598,0.762321785856733,0.456752015265427,-0.595179700508511,-0.284994514770114,-0.161583713186802,0.452154065404196,-0.58860319906344,-0.30854408952382
"ACSL3",-0.323153730719822,-0.256442057087557,-0.359431897851474,-0.465002245092557,-0.513727563030071,-0.232835672072062,0.412960777007307,0.100364614484538,0.0264430230212075,-0.36115893358926,0.381316166773338,0.439354842859246
"ACSL4",-0.342936603931509,0.3452036457738,0.164681792323855,-0.357793659365436,-0.0156341379353328,-0.179995576112724,0.282229137180845,0.137371710632362,0.0322459354161614,0.217960497432288,0.227899959670122,0.407619155597213
"ACSL5",-0.0598815831215772,0.150124761361913,0.0226330683511564,-0.272464892833142,0.201307865702365,-0.176746563806692,0.197380054764962,0.123494175967456,-0.00577698812720835,0.510342286914984,0.284099493057353,0.168456585504917
"ACSM1",-0.180865762018981,0.0437467650963387,-0.599706492644745,-0.71767627442479,-0.511639555854691,-0.834404549849116,0.90704296529469,0.739474207201832,0.57376725187137,0.147821716778733,0.544624062957241,0.0594452610652564
"ACSM2",-0.0244612181588083,-0.389408105292484,0.0500439428862254,-0.103046412396202,0.64817381742608,0.634832152806305,-0.361359051281212,-0.730547185642846,-0.810676771689548,0.383721452274323,0.328700877415458,0.571828820375357
"ACSM3",-0.0415660160148696,-0.231627410774382,0.0498731655538015,-0.288916620962547,0.572314052735612,0.423707352160818,-0.141490446326966,-0.534113816845501,-0.672207976348584,0.458919054617116,0.479575439771086,0.669041094768085
"ACSM5",0.253329552138482,-0.0530447683836047,0.426827205983989,0.278081550652612,0.931649311843749,0.726264217134141,-0.6405908361117,-0.694324388020896,-0.707208505910097,0.58668936055047,-0.067695125828455,0.235760884739813
"ACSS1",-0.291844885858192,0.262039595250315,-0.201976308455033,-0.109990071302371,-0.531107585562938,-0.6110104215134,0.45355461895989,0.66780397627217,0.68432190427392,-0.250998291284956,-0.0442789513560528,-0.436267404740082
"ACSS2",-0.32214866049549,-0.0706810639214635,-0.604583483011995,-0.512003656221788,-0.842805195255048,-0.771661955164514,0.785667937205695,0.690963988803941,0.619189999274086,-0.382749034163534,0.314443011470881,-0.0694585748997685
"ACSS3",0.0354988870760282,0.0140976201792465,-0.138693738537922,0.170375006277538,0.183961768381652,-0.0590929147500335,-0.0571053861855633,0.16090430970278,0.181267246311326,0.16368174874906,-0.293104965962997,-0.348039358819313
"ACTA2",0.254456870202905,-0.316755200424099,0.0581961521511496,0.298749822294333,0.429556986032026,0.627396007960509,-0.495718112439406,-0.588468496820108,-0.467674984233248,0.0114571117963,-0.240081175986305,0.234914124891615
"ACTL6A",-0.147683327783282,-0.241653622857615,-0.122267372399753,-0.455740823829491,-0.155984670537822,-0.0424245129664896,0.222265516272943,-0.148634740120447,-0.306643964215775,0.0672627030613923,0.682389804610031,0.457442774207925
"ACTN1",0.362150135989786,-0.241596688468544,0.129585805427945,0.654862980280591,0.223381446064932,0.558277453199092,-0.655044760618809,-0.433147648085171,-0.232065449580146,-0.365162326917199,-0.661414863830998,-0.251582415871248
"ACTN2",0.204232061724615,0.00553409743010844,0.176150002827767,0.578556174427489,-0.0423214764046357,0.203977126558127,-0.401832784997089,-0.0747615294531927,0.100103678963584,-0.42454904927056,-0.591263306228058,-0.490837170057211
"ACTN3",0.172343482645831,0.288038804737458,0.26531433981608,0.678679639132255,0.192905714263889,0.139122153879056,-0.379571955546646,0.0901985206466847,0.310362992511158,-0.128587760590229,-0.709014591549613,-0.676883190262816
"ACTN4",0.38800789411489,0.0464969024355205,0.298829885355972,0.855094688049054,0.478755269659767,0.516141916951065,-0.716521568771673,-0.301730330740683,-0.0369291043258121,-0.0339775801920316,-0.843995937459146,-0.557946183703467
"ACTR10",-0.161984613794215,-0.266181137031247,-0.445714270040168,-0.822208074271527,-0.484047352354279,-0.407966772930842,0.661411972115165,0.172173039703461,-0.0532571362467868,-0.0771248097649839,0.852522722990056,0.639137540916076
"ACTR1A",0.181314545926186,-0.608001172771483,-0.384791475410758,-0.338152676022736,0.240291503177546,0.244946271947639,0.0237374541911928,-0.389021426453056,-0.504640480453887,0.278822408162766,0.503082236265021,0.448772352579167
"ACTR2",-0.329280517552768,0.359784865983091,0.00547257345719755,-0.383842440703777,-0.398529301729343,-0.434118160550821,0.483513876485273,0.416988257340803,0.316823062595806,-0.194519012529147,0.299803483099571,0.13160322186823
"ACTR3",-0.132991960523955,-0.125317778783237,-0.410835724739904,-0.724901785573288,-0.216902742963811,-0.35398231718526,0.574525780188983,0.193913275126865,-0.0096855544951625,0.168153557763722,0.57287289187794,0.662690275742823
"ACTR5",0.0623953991434562,-0.144439618886416,-0.108111836734518,0.32032905752212,-0.121444958211984,0.00228927413502087,-0.122586897299481,0.0450767075689395,0.185452597442145,-0.248472195820029,-0.288218415589794,-0.454335153884638
"ACTR6",-0.225294803503896,-0.125196591604637,-0.145237184647801,-0.623214443369529,0.273415532649973,-0.0110949255610829,0.256086146820866,-0.153366603960905,-0.410757470009586,0.529403612006702,0.620553272558238,0.758159377100773
"ACTR8",0.191934181205543,-0.184966441961206,0.367029871370209,0.252123541083397,0.549875150742199,0.708750873255272,-0.61745740794409,-0.736783798825519,-0.730950729158724,0.156152300665624,-0.0392841360698796,0.32470813431499
"ACTRT3",-0.298958020339011,-0.110643750724687,-0.150280723708439,-0.33433286972658,-0.367706252437617,-0.168836285277832,0.273325783626457,0.0424426342437479,-0.0385661066017613,-0.219297456926669,0.393954912765536,0.360025758684769
"ACVR1",0.117574885159346,-0.243773306934359,0.206308547786474,0.293153615312847,0.469940145766967,0.687183838051578,-0.579047388030253,-0.65617957242431,-0.597799256511181,-0.0531789173218403,-0.232236911391954,0.30509511362883
"ACVR1B",0.0689059641384826,0.326807953953195,0.640087118108116,0.840376600365086,0.121821834307537,0.466300036444835,-0.682579098269488,-0.269899800739338,0.000356472761868533,-0.469576572456423,-0.711136203766467,-0.558091858940182
"ACVR2A",-0.021768026658615,-0.244257180066341,-0.0563613105261844,-0.202967853315153,0.102475400807135,0.259552463910102,-0.0529723497881649,-0.374120284927403,-0.406217021866727,-0.0143387154990431,0.215244775316012,0.659396276151541
"ACVR2B",0.0735231981231798,0.0311698200979305,0.55674984887821,0.521003773423665,0.395918206394614,0.654656740023418,-0.677102150087944,-0.598689741663077,-0.461697270772805,-0.0848199647193268,-0.236432244845693,-0.0443118709235424
"ACY1",-0.375304784880619,-0.210065393114875,-0.332352709218317,-0.341052689083688,-0.647490460435721,-0.278474139505046,0.394968108586899,0.189507595472775,0.151154922128387,-0.59294009206496,0.392144170899122,0.11420202354211
"ACY1A",-0.41132373871632,-0.323963968439715,-0.488013168295187,-0.581375827675502,-0.622265561989582,-0.329109712289917,0.535444719737673,0.174886492697693,0.056754453648927,-0.443962982443893,0.58407470703241,0.391434686670269
"ACY3",-0.324895445398248,-0.216322592741472,-0.57117766440738,-0.693635160895282,-0.693466136832199,-0.617335111697516,0.745542018427725,0.456855631886128,0.292599168604359,-0.241089352532462,0.677415647267166,0.207870989019102
"ACYP1",-0.126349310733092,-0.244653892006996,-0.535105699957977,-0.844049464131195,-0.226721796603363,-0.462132646435349,0.684489009343211,0.274660390541061,0.00186427808817427,0.28004152859189,0.759819516516421,0.568684117960296
"ACYP2",-0.225621940374868,-0.0808858120511641,-0.545225234184466,-0.696726287145901,-0.51669112295754,-0.685279952158181,0.754860402272881,0.549951492065029,0.350888654657534,0.0220878683599195,0.467881429677963,0.249256562000506
"ADAL",0.0142408443202624,-0.518497696318115,-0.305646991809966,-0.230417814568539,-0.0315272537832277,0.195664863035351,-0.0214173818182881,-0.31450479590285,-0.415759150070611,-0.196199793748158,0.35813884080934,0.315977330877333
"ADAM10",-0.152989547246221,0.623769941631321,0.325486003885642,0.223389656304737,-0.206724290908354,-0.240432242710022,0.0612424530011997,0.393046220454774,0.482244967021595,-0.272657199879018,-0.453070272125737,-0.336320324408984
"ADAM15",0.387864072382906,0.0632158260124535,0.41981660840331,0.760089310905606,0.434015789415306,0.531019351903988,-0.677650102028015,-0.360704560221007,-0.143926708934566,-0.0449116480351322,-0.56303041163318,-0.481802761873472
"ADAM17",0.0206259468578523,0.5913256422191,0.314983418753114,0.423352346186794,-0.0164887005732366,-0.279133480243572,-0.060428345957116,0.472978392600975,0.568912253944018,0.0161640280681849,-0.511385960696087,-0.768951242062639
"ADAM19",-0.193649340248343,0.441585556780017,-0.00610024211224912,0.121825743101045,-0.499728475617823,-0.591058963588273,0.31714285404439,0.706719824741137,0.767330588440958,-0.251744083662371,-0.263563251888477,-0.652418658267993
"ADAM1B",-0.102080880244959,0.363535058604251,-0.154718531757151,-0.190254626804084,-0.488874051077562,-0.692914070051514,0.543552977171667,0.730261420661188,0.72769784439122,-0.0146177446033929,-0.0141767196714839,-0.328286652461744
"ADAM22",-0.288380225126318,0.326167530417435,-0.0721375622585038,-0.425829059069183,-0.651708336161831,-0.63989019710541,0.601522572121339,0.578940918555105,0.477037218078557,-0.225839458816352,0.349049082189454,-0.0295112405105467
"ADAM33",0.1256421805619,-0.118515668717308,-0.3202811529756,-0.321210232997375,-0.521220891857541,-0.380116466034575,0.394961675115246,0.31410887871288,0.235811648743719,-0.293044591725417,0.240064946794819,0.0506317123688539
"ADAM9",0.0729276665590164,0.407095962025448,-0.0324237564766608,0.0213265082120341,0.143265440119191,-0.349248932399789,0.224584992178644,0.490468416338023,0.480719059701897,0.387119048549325,-0.215550800436137,-0.390935024953509
"ADAMTS1",0.234051237401261,0.391251244975358,0.396978081928583,0.696764682574806,0.115313960690863,0.180607259374544,-0.425307142952066,0.0411267862739079,0.270869757549743,-0.222427564355969,-0.780193477229486,-0.650954539974729
"ADAMTS10",0.0202108846027715,-0.0819498731882803,-0.617569829330068,-0.336095662111633,-0.450256517075062,-0.704248997024207,0.613889681882954,0.682411524462857,0.613323969983116,0.0451563573998922,0.0621464203103235,-0.292693417295598
